nba_id,Player,Seasons,Team,Pos,MPG,LEBRON,O-LEBRON,D-LEBRON,WAR,OffRole,DefRole
202327,Ekpe Udoh,2018,UTA,C,12.85,0.461,-2.237,2.698,1.497,Roll + Cut Big,Mobile Big
202328,Greg Monroe,2018,MIL/PHO/BOS,C,20.41,-0.175,-0.467,0.291,1.483,Post Scorer,Helper
202329,Al-Farouq Aminu,2018,POR,PF,30.034,0.918,-0.125,1.043,4.461,Stationary Shooter,Helper
202331,Paul George,2018,OKC,SF,36.592,2.243,1.939,0.304,8.747,Shot Creator,Wing Stopper
202334,Ed Davis,2018,POR,C,18.858,0.283,-0.81,1.093,2.545,Roll + Cut Big,Anchor Big
202335,Patrick Patterson,2018,OKC,PF,15.485,-1.062,-1.405,0.344,1.061,Stationary Shooter,Mobile Big
202337,Luke Babbitt,2018,ATL/MIA,SF,14.294,-1.182,-0.871,-0.311,0.54,Movement Shooter,Helper
202339,Eric Bledsoe,2018,PHO/MIL,PG,31.374,1.497,2.097,-0.6,5.888,Primary Ball Handler,Point of Attack
202340,Avery Bradley,2018,DET/LAC,SG,31.154,-0.967,-1.017,0.05,1.287,Movement Shooter,Wing Stopper
202344,Trevor Booker,2018,BRK/PHI/IND,PF,17.031,-0.481,-0.88,0.399,1.414,Post Scorer,Helper
202355,Hassan Whiteside,2018,MIA,C,25.263,2.284,0.22,2.065,4.165,Post Scorer,Anchor Big
202357,Nemanja Bjelica,2018,MIN,PF,20.46,-0.897,-0.636,-0.261,1.295,Movement Shooter,Low Activity
202362,Lance Stephenson,2018,IND,SG,22.561,-0.989,-0.3,-0.689,1.634,Shot Creator,Low Activity
202389,Timofey Mozgov,2018,BRK,C,11.595,-2.46,-3.298,0.838,-0.03,Post Scorer,Anchor Big
202397,Ish Smith,2018,DET,PG,24.911,-0.785,-0.352,-0.433,2.081,Slasher,Point of Attack
202498,Lance Thomas,2018,NYK,PF,18.535,-2.979,-3.025,0.046,-0.568,Movement Shooter,Wing Stopper
202681,Kyrie Irving,2018,BOS,PG,32.189,2.375,3.68,-1.305,6.01,Shot Creator,Point of Attack
202683,Enes Freedom,2018,NYK,C,25.772,0.813,0.781,0.032,3.811,Post Scorer,Anchor Big
202684,Tristan Thompson,2018,CLE,C,20.231,-0.76,-1.025,0.265,1.11,Roll + Cut Big,Helper
202685,Jonas Valančiūnas,2018,TOR,C,22.432,0.96,0.696,0.264,3.766,Post Scorer,Anchor Big
202687,Bismack Biyombo,2018,ORL,C,18.23,-1.805,-2.213,0.408,0.514,Roll + Cut Big,Anchor Big
202689,Kemba Walker,2018,CHO,PG,34.199,2.7,3.41,-0.71,9.093,Primary Ball Handler,Point of Attack
202691,Klay Thompson,2018,GSW,SG,34.303,-0.004,1.071,-1.076,3.854,Off Screen Shooter,Wing Stopper
202692,Alec Burks,2018,UTA,SG,16.541,-1.313,-0.863,-0.449,0.708,Secondary Ball Handler,Low Activity
202693,Markieff Morris,2018,WAS,PF,26.958,-0.89,-1.115,0.224,1.867,Versatile Big,Helper
202694,Marcus Morris Sr.,2018,BOS,PF,26.706,-1.322,0.06,-1.382,0.956,Shot Creator,Helper
202695,Kawhi Leonard,2018,SAS,SF,23.317,0.931,0.387,0.544,0.454,Shot Creator,Helper
202696,Nikola Vučević,2018,ORL,C,29.53,1.29,0.064,1.225,4.038,Post Scorer,Anchor Big
202697,Iman Shumpert,2018,CLE,SG,19.725,-1.802,-1.644,-0.158,0.096,Shot Creator,Point of Attack
202699,Tobias Harris,2018,DET/LAC,PF,33.352,0.506,1.029,-0.523,5.013,Shot Creator,Helper
202702,Kenneth Faried,2018,DEN,PF,14.397,-0.752,-0.22,-0.532,0.48,Post Scorer,Mobile Big
202703,Nikola Mirotic,2018,CHI/NOP,PF,27.163,1.448,1.674,-0.226,3.741,Versatile Big,Helper
202704,Reggie Jackson,2018,DET,PG,26.689,0.937,1.281,-0.343,2.601,Shot Creator,Point of Attack
202709,Cory Joseph,2018,IND,PG,26.949,-0.755,-0.546,-0.209,2.296,Primary Ball Handler,Point of Attack
202710,Jimmy Butler Iii,2018,MIN,SG,36.678,3.797,3.103,0.694,8.706,Shot Creator,Wing Stopper
202711,Bojan Bogdanović,2018,IND,SF,30.806,-0.916,-0.312,-0.604,2.297,Off Screen Shooter,Wing Stopper
202714,Shelvin Mack,2018,ORL,PG,19.778,-0.922,-0.222,-0.7,1.266,Primary Ball Handler,Point of Attack
202718,Chandler Parsons,2018,MEM,SF,19.205,-1.183,-0.33,-0.853,0.522,Secondary Ball Handler,Helper
202722,Davis Bertans,2018,SAS,PF,14.106,0.194,-0.049,0.243,1.815,Movement Shooter,Helper
202732,Deandre Liggins,2018,MIL/NOP,SG,12.474,-1.812,-2.783,0.971,0.246,Stationary Shooter,Chaser
202734,E'Twaun Moore,2018,NOP,SG,31.536,-1.828,-0.711,-1.117,0.851,Off Screen Shooter,Chaser
202738,Isaiah Thomas,2018,CLE/LAL,PG,26.928,-1.733,0.802,-2.535,0.338,Primary Ball Handler,Point of Attack
202779,Dwight Buycks,2018,DET,PG,14.732,-1.439,-0.599,-0.84,0.25,Shot Creator,Point of Attack
203076,Anthony Davis,2018,NOP,PF,36.364,4.231,2.991,1.24,11.712,Shot Creator,Anchor Big
203077,Michael Kidd-Gilchrist,2018,CHO,SF,25.006,0.1,-0.915,1.015,2.976,Athletic Finisher,Wing Stopper
203078,Bradley Beal,2018,WAS,SG,36.302,0.654,1.87,-1.216,5.886,Shot Creator,Chaser
203079,Dion Waiters,2018,MIA,SG,30.587,-2.198,-1.163,-1.034,0.08,Shot Creator,Wing Stopper
203081,Damian Lillard,2018,POR,PG,36.575,4.125,4.591,-0.465,11.291,Shot Creator,Point of Attack
203082,Terrence Ross,2018,ORL,SG,25.016,-1.878,-1.586,-0.293,0.178,Off Screen Shooter,Wing Stopper
203083,Andre Drummond,2018,DET,C,33.654,2.456,-0.055,2.511,8.308,Post Scorer,Mobile Big
203084,Harrison Barnes,2018,DAL,PF,34.214,-1.267,-0.553,-0.714,1.843,Shot Creator,Wing Stopper
203085,Austin Rivers,2018,LAC,SG,33.716,-0.617,0.572,-1.19,2.325,Shot Creator,Wing Stopper
203087,Jeremy Lamb,2018,CHO,SG,24.591,0.484,0.712,-0.228,3.668,Secondary Ball Handler,Low Activity
203089,John Henson,2018,MIL,C,25.916,0.559,-0.34,0.898,3.769,Roll + Cut Big,Mobile Big
203090,Maurice Harkless,2018,POR,SF,21.42,-1.209,-2.026,0.817,0.932,Stationary Shooter,Wing Stopper
203092,Tyler Zeller,2018,BRK/MIL,C,16.866,-0.485,-1.228,0.744,1.357,Roll + Cut Big,Anchor Big
203095,Evan Fournier,2018,ORL,SF,32.234,-1.463,-0.03,-1.433,1.047,Off Screen Shooter,Chaser
203101,Miles Plumlee,2018,ATL,C,16.684,-2.328,-3.454,1.127,0.002,Roll + Cut Big,Anchor Big
203107,Tomas Satoransky,2018,WAS,SG,22.502,-0.125,0.015,-0.14,2.396,Primary Ball Handler,Point of Attack
203109,Jae Crowder,2018,CLE/UTA,SF,26.119,-0.554,-0.183,-0.372,2.45,Movement Shooter,Wing Stopper
203110,Draymond Green,2018,GSW,PF,32.668,2.61,0.629,1.981,7.465,Stretch Big,Helper
203112,Quincy Acy,2018,BRK,PF,19.416,-1.514,-1.561,0.047,0.728,Stationary Shooter,Anchor Big
203114,Khris Middleton,2018,MIL,SF,36.368,1.688,1.883,-0.195,7.938,Shot Creator,Helper
203115,Will Barton,2018,DEN,SG,33.123,0.244,1.061,-0.817,4.573,Primary Ball Handler,Chaser
203118,Mike Scott,2018,WAS,PF,18.502,-1.927,-0.675,-1.251,0.372,Stretch Big,Mobile Big
203121,Darius Miller,2018,NOP,SF,23.712,-2.831,-0.373,-2.458,-0.631,Off Screen Shooter,Low Activity
203124,Kyle O'Quinn,2018,NYK,C,18.008,1.327,-0.145,1.472,3.36,Roll + Cut Big,Anchor Big
203145,Kent Bazemore,2018,ATL,SG,27.53,0.157,-0.56,0.717,2.946,Secondary Ball Handler,Wing Stopper
203186,Willie Reed,2018,LAC/DET,C,10.186,0.498,-0.662,1.16,0.802,Roll + Cut Big,Anchor Big
203200,Justin Holiday,2018,CHI,SG,31.459,-0.604,-1.132,0.529,2.581,Movement Shooter,Wing Stopper
203210,Jamychal Green,2018,MEM,PF,28.032,-1.73,-1.229,-0.501,0.607,Athletic Finisher,Helper
203382,Aron Baynes,2018,BOS,C,18.329,-0.126,-1.935,1.81,2.165,Post Scorer,Anchor Big
203457,Nerlens Noel,2018,DAL,C,15.724,0.471,-2.309,2.78,0.875,Roll + Cut Big,Helper
203458,Alex Len,2018,PHO,C,20.223,0.305,-0.372,0.677,2.435,Post Scorer,Anchor Big
203459,Allen Crabbe,2018,BRK,SG,29.23,-0.782,-0.133,-0.649,2.238,Off Screen Shooter,Chaser
203460,Andre Roberson,2018,OKC,SG,26.583,1.447,-1.487,2.935,2.595,Roll + Cut Big,Wing Stopper
203463,Ben Mclemore,2018,MEM,SG,19.476,-3.342,-2.083,-1.258,-0.711,Off Screen Shooter,Chaser
203468,Cj Mccollum,2018,POR,SG,36.091,0.781,1.047,-0.266,6.027,Shot Creator,Chaser
203469,Cody Zeller,2018,CHO,C,19.007,0.161,-0.898,1.06,1.034,Roll + Cut Big,Anchor Big
203471,Dennis Schröder,2018,ATL,PG,31.015,0.477,1.417,-0.94,3.864,Shot Creator,Point of Attack
203473,Dewayne Dedmon,2018,ATL,C,24.875,-0.922,-1.906,0.984,1.431,Athletic Finisher,Anchor Big
203476,Gorgui Dieng,2018,MIN,C,16.869,-1.282,-1.708,0.426,0.919,Athletic Finisher,Anchor Big
203477,Isaiah Canaan,2018,HOU/PHO,SG,21.085,0.033,0.245,-0.213,0.659,Primary Ball Handler,Point of Attack
203482,Kelly Olynyk,2018,MIA,PF,23.405,1.462,0.005,1.457,4.47,Stretch Big,Anchor Big
203484,Kentavious Caldwell-Pope,2018,LAL,SG,33.215,0.364,0.297,0.066,4.385,Off Screen Shooter,Wing Stopper
203486,Mason Plumlee,2018,DEN,C,19.453,-0.005,-1.227,1.223,2.215,Post Scorer,Anchor Big
203487,Michael Carter-Williams,2018,CHO,PG,16.051,0.987,-0.356,1.342,1.835,Primary Ball Handler,Point of Attack
203488,Mike Muscala,2018,ATL,C,20.001,-0.727,-0.778,0.051,1.121,Stretch Big,Helper
203490,Otto Porter Jr.,2018,WAS,SF,31.579,1.823,0.731,1.091,6.688,Movement Shooter,Wing Stopper
203493,Reggie Bullock Jr.,2018,DET,SF,27.929,-0.9,-0.39,-0.51,1.633,Movement Shooter,Chaser
203496,Robert Covington,2018,PHI,SF,31.642,2.746,0.158,2.589,8.488,Movement Shooter,Wing Stopper
203497,Rudy Gobert,2018,UTA,C,32.43,3.661,0.084,3.578,7.151,Roll + Cut Big,Anchor Big
203499,Shane Larkin,2018,BOS,PG,14.347,-1.276,-1.268,-0.008,0.537,Secondary Ball Handler,Point of Attack
203500,Steven Adams,2018,OKC,C,32.724,1.282,1.519,-0.237,5.954,Athletic Finisher,Mobile Big
203501,Tim Hardaway Jr.,2018,NYK,SG,33.07,0.556,1.472,-0.917,3.604,Off Screen Shooter,Wing Stopper
203503,Tony Snell,2018,MIL,SG,27.378,-2.597,-1.771,-0.826,-0.356,Stationary Shooter,Wing Stopper
203504,Trey Burke,2018,NYK,PG,21.796,0.458,2.466,-2.009,1.449,Shot Creator,Point of Attack
203506,Victor Oladipo,2018,IND,SG,34.029,3.589,1.989,1.6,9.934,Primary Ball Handler,Chaser
203507,Giannis Antetokounmpo,2018,MIL,PF,36.75,4.678,3.46,1.218,12.594,Shot Creator,Helper
203516,James Ennis Iii,2018,MEM/DET,SF,22.277,-1.328,-1.264,-0.064,1.057,Movement Shooter,Helper
203518,Alex Abrines,2018,OKC,SG,15.122,-1.408,-0.389,-1.019,0.687,Movement Shooter,Low Activity
203521,Matthew Dellavedova,2018,MIL,PG,18.749,-2.393,-1.195,-1.198,-0.029,Primary Ball Handler,Point of Attack
203526,Raul Neto,2018,UTA,PG,12.149,-1.285,-0.823,-0.462,0.342,Secondary Ball Handler,Point of Attack
203546,Ian Clark,2018,NOP,SG,19.651,-3.157,-1.521,-1.635,-0.776,Movement Shooter,Chaser
203584,Troy Daniels,2018,PHO,SG,20.534,-2.439,-0.004,-2.436,-0.115,Off Screen Shooter,Chaser
203585,Rodney Mcgruder,2018,MIA,SG,16.624,-0.681,-0.71,0.029,0.326,Movement Shooter,Wing Stopper
203613,Jonathon Simmons,2018,ORL,SG,29.412,-3.3,-1.69,-1.61,-1.269,Slasher,Wing Stopper
203705,Josh Magette,2018,ATL,PG,12.009,0.214,-0.243,0.457,0.364,Primary Ball Handler,Point of Attack
203710,C.J. Williams,2018,LAC,SG,18.591,-1.216,-0.915,-0.301,0.518,Movement Shooter,Chaser
203894,Shabazz Napier,2018,POR,PG,20.747,-0.665,-0.236,-0.429,1.687,Primary Ball Handler,Point of Attack
203897,Zach Lavine,2018,CHI,SG,27.345,0.468,1.014,-0.546,1.216,Shot Creator,Chaser
203898,Tyler Ennis,2018,LAL,PG,12.656,-1.145,-1.419,0.274,0.533,Slasher,Point of Attack
203901,Elfrid Payton,2018,ORL/PHO,PG,28.708,0.31,0.639,-0.329,3.162,Slasher,Point of Attack
203903,Jordan Clarkson,2018,LAL/CLE,SG,23.301,-1.125,0.648,-1.773,1.498,Primary Ball Handler,Chaser
203914,Gary Harris,2018,DEN,SG,34.396,1.04,1.018,0.022,5.147,Movement Shooter,Chaser
203915,Spencer Dinwiddie,2018,BRK,PG,28.824,1.955,1.31,0.646,6.544,Shot Creator,Point of Attack
203917,Nik Stauskas,2018,PHI/BRK,SG,12.763,-1.869,-1.058,-0.81,0.158,Secondary Ball Handler,Low Activity
203918,Rodney Hood,2018,UTA/CLE,SG,26.925,-1.789,-0.162,-1.627,0.573,Secondary Ball Handler,Chaser
203920,Khem Birch,2018,ORL,C,13.77,1.266,0.361,0.905,1.379,Roll + Cut Big,Anchor Big
203922,Glenn Robinson Iii,2018,IND,SF,14.686,-1.159,-0.764,-0.395,0.26,Stationary Shooter,Chaser
203924,Jerami Grant,2018,OKC,PF,20.335,-0.311,-0.282,-0.03,2.197,Athletic Finisher,Helper
203925,Joe Harris,2018,BRK,SG,25.315,-1.198,-0.208,-0.99,1.471,Off Screen Shooter,Low Activity
203926,Doug Mcdermott,2018,NYK/DAL,SF,21.826,-1.723,-0.601,-1.122,0.704,Off Screen Shooter,Low Activity
203930,Sean Kilpatrick,2018,BRK/MIL/LAC/CHI,SG,12.308,-0.474,0.049,-0.523,0.785,Secondary Ball Handler,Low Activity
203932,Aaron Gordon,2018,ORL,PF,32.918,1.146,0.812,0.334,4.398,Shot Creator,Helper
203933,T.J. Warren,2018,PHO,SF,32.951,-1.025,0.452,-1.476,1.842,Shot Creator,Wing Stopper
203935,Marcus Smart,2018,BOS,SG,29.882,0.187,-0.619,0.806,2.688,Shot Creator,Chaser
203937,Kyle Anderson,2018,SAS,SF,26.734,1.611,-0.648,2.258,5.166,Athletic Finisher,Wing Stopper
203939,Dwight Powell,2018,DAL,C,21.16,1.505,-0.039,1.544,4.249,Roll + Cut Big,Helper
203943,Noah Vonleh,2018,POR/CHI,PF,16.217,-0.084,-1.133,1.049,1.301,Athletic Finisher,Helper
203944,Julius Randle,2018,LAL,C,26.713,-0.702,0.36,-1.062,2.353,Shot Creator,Helper
203948,Johnny O'Bryant Iii,2018,CHO,PF,10.528,-1.313,-1.008,-0.305,0.254,Post Scorer,Anchor Big
203952,Andrew Wiggins,2018,MIN,SF,36.327,0.417,0.965,-0.547,5.42,Shot Creator,Wing Stopper
203953,Jabari Parker,2018,MIL,PF,23.96,-1.049,0.835,-1.884,0.627,Shot Creator,Helper
203954,Joel Embiid,2018,PHI,C,30.355,3.079,1.732,1.347,6.822,Post Scorer,Anchor Big
203957,Danté Exum,2018,UTA,PG,16.752,-0.747,-0.133,-0.614,0.245,Slasher,Point of Attack
203960,Jakarr Sampson,2018,SAC,SF,15.645,0.107,-1.608,1.716,0.555,Roll + Cut Big,Helper
203961,Eric Moreland,2018,DET,PF,12.015,1.082,-2.019,3.101,1.821,Roll + Cut Big,Mobile Big
203962,Josh Huestis,2018,OKC,PF,14.224,-2.539,-2.47,-0.069,-0.133,Stationary Shooter,Wing Stopper
203966,Jamil Wilson,2018,LAC,SF,18.25,-0.686,-0.655,-0.031,0.297,Stationary Shooter,Helper
203967,Dario Šarić,2018,PHI,PF,29.616,0.072,0.511,-0.439,3.672,Stationary Shooter,Helper
203991,Clint Capela,2018,HOU,C,27.489,2.533,0.625,1.908,6.539,Roll + Cut Big,Mobile Big
203992,Bogdan Bogdanović,2018,SAC,SG,27.887,-1.448,-0.898,-0.55,1.261,Secondary Ball Handler,Chaser
203994,Jusuf Nurkić,2018,POR,C,26.435,1.082,-1.187,2.269,4.723,Post Scorer,Anchor Big
203999,Nikola Jokić,2018,DEN,C,32.569,4.571,3.274,1.297,11.001,Post Scorer,Anchor Big
204001,Kristaps Porziņģis,2018,NYK,PF,32.359,1.888,1.01,0.877,4.339,Post Scorer,Helper
204020,Tyler Johnson,2018,MIA,PG,28.502,-0.134,-0.371,0.238,2.981,Movement Shooter,Chaser
204025,Tim Frazier,2018,WAS,PG,14.201,0.368,-0.757,1.125,1.497,Primary Ball Handler,Point of Attack
204028,Tarik Black,2018,HOU,C,10.52,-1.731,-2.126,0.395,0.211,Roll + Cut Big,Mobile Big
204037,Travis Wear,2018,LAL,SF,13.398,-1.337,-1.634,0.297,0.149,Stationary Shooter,Helper
204038,Langston Galloway,2018,DET,SG,14.885,-0.294,-0.31,0.017,1.162,Off Screen Shooter,Low Activity
204060,Joe Ingles,2018,UTA,SF,31.445,1.352,0.582,0.769,6.292,Off Screen Shooter,Wing Stopper
204456,T.J. Mcconnell,2018,PHI,PG,22.454,-1.965,-1.599,-0.366,0.409,Slasher,Point of Attack
1626143,Jahlil Okafor,2018,PHI/BRK,C,12.602,-1.934,-2.133,0.2,0.092,Post Scorer,Anchor Big
1626144,Emmanuel Mudiay,2018,DEN/NYK,PG,19.44,-3.185,-1.401,-1.784,-0.687,Slasher,Point of Attack
1626145,Tyus Jones,2018,MIN,PG,17.887,0.871,0.592,0.279,3.111,Primary Ball Handler,Point of Attack
1626147,Justin Anderson,2018,PHI,SF,13.66,-1.555,-0.108,-1.447,0.264,Movement Shooter,Low Activity
1626149,Montrezl Harrell,2018,LAC,C,17.014,1.658,2.194,-0.536,3.417,Post Scorer,Mobile Big
1626150,Andrew Harrison,2018,MEM,PG,23.683,-0.515,-0.272,-0.243,1.59,Primary Ball Handler,Point of Attack
1626151,Aaron Harrison,2018,DAL,SG,25.915,-1.431,-1.289,-0.142,0.138,Movement Shooter,Chaser
1626153,Delon Wright,2018,TOR,PG,20.763,0.557,0.47,0.086,2.74,Primary Ball Handler,Point of Attack
1626155,Sam Dekker,2018,LAC,PF,12.09,-0.438,-0.188,-0.25,1.103,Athletic Finisher,Low Activity
1626156,D'Angelo Russell,2018,BRK,PG,25.704,-1.484,0.553,-2.038,0.685,Shot Creator,Point of Attack
1626157,Karl-Anthony Towns,2018,MIN,C,35.587,4.062,3.323,0.738,12.224,Post Scorer,Anchor Big
1626158,Richaun Holmes,2018,PHI,C,15.54,-0.227,-0.233,0.006,1.037,Roll + Cut Big,Anchor Big
1626159,Justise Winslow,2018,MIA,PF,24.71,0.309,-1.075,1.384,2.936,Athletic Finisher,Wing Stopper
1626161,Willie Cauley-Stein,2018,SAC,C,27.999,0.376,-1.004,1.38,3.663,Shot Creator,Mobile Big
1626162,Kelly Oubre Jr.,2018,WAS,SF,27.537,-1.195,-0.28,-0.915,1.666,Stationary Shooter,Chaser
1626163,Frank Kaminsky,2018,CHO,PF,23.229,-0.311,-0.018,-0.293,2.449,Stationary Shooter,Helper
1626164,Devin Booker,2018,PHO,SG,34.543,-0.792,1.184,-1.975,1.893,Shot Creator,Chaser
1626166,Cameron Payne,2018,CHI,PG,23.261,0.31,0.06,0.249,1.017,Primary Ball Handler,Point of Attack
1626167,Myles Turner,2018,IND,C,28.251,1.178,-0.511,1.69,4.27,Roll + Cut Big,Anchor Big
1626168,Trey Lyles,2018,DEN,PF,19.049,0.927,1.159,-0.232,3.001,Versatile Big,Helper
1626169,Stanley Johnson,2018,DET,SF,27.443,-1.086,-2.021,0.935,1.552,Stationary Shooter,Wing Stopper
1626170,Jerian Grant,2018,CHI,PG,22.789,-0.518,0.106,-0.624,2.018,Primary Ball Handler,Point of Attack
1626171,Bobby Portis,2018,CHI,PF,22.498,-0.037,0.942,-0.98,2.491,Post Scorer,Mobile Big
1626172,Kevon Looney,2018,GSW,C,13.788,0.003,-0.935,0.938,1.405,Roll + Cut Big,Helper
1626175,Jordan Mickey,2018,MIA,PF,12.351,-1.176,-1.75,0.574,0.216,Roll + Cut Big,Anchor Big
1626178,Rondae Hollis-Jefferson,2018,BRK,SF,28.244,-0.478,-0.94,0.462,2.349,Shot Creator,Helper
1626179,Terry Rozier,2018,BOS,PG,25.852,-0.251,0.208,-0.459,2.842,Primary Ball Handler,Point of Attack
1626181,Norman Powell,2018,TOR,SG,15.164,-2.802,-2.035,-0.767,-0.325,Secondary Ball Handler,Chaser
1626185,Jarell Martin,2018,MEM,PF,22.749,-2.046,-1.855,-0.191,0.309,Athletic Finisher,Wing Stopper
1626188,Quinn Cook,2018,GSW,PG,22.438,-2.705,-1.067,-1.637,-0.18,Primary Ball Handler,Point of Attack
1626192,Pat Connaughton,2018,POR,SG,18.142,-1.472,-0.646,-0.826,0.839,Off Screen Shooter,Chaser
