nba_id,Player,Seasons,Team,Pos,MPG,LEBRON,O-LEBRON,D-LEBRON,WAR,OffRole,DefRole
204038,Langston Galloway,2019,DET,SG,21.813,-1.223,-0.291,-0.932,1.293,Movement Shooter,Wing Stopper
204060,Joe Ingles,2019,UTA,PF,31.312,1.774,0.608,1.166,6.934,Secondary Ball Handler,Wing Stopper
204456,T.J. Mcconnell,2019,PHI,PG,19.345,-0.192,-0.041,-0.152,2.081,Primary Ball Handler,Point of Attack
1626143,Jahlil Okafor,2019,NOP,C,15.845,-0.597,-0.549,-0.049,1.075,Post Scorer,Anchor Big
1626144,Emmanuel Mudiay,2019,NYK,PG,27.239,-2.811,-0.955,-1.856,-0.456,Slasher,Point of Attack
1626145,Tyus Jones,2019,MIN,PG,22.948,0.411,0.283,0.128,2.826,Primary Ball Handler,Point of Attack
1626149,Montrezl Harrell,2019,LAC,C,26.32,1.086,1.254,-0.168,4.863,Post Scorer,Anchor Big
1626153,Delon Wright,2019,TOR/MEM,PG,22.644,0.851,0.485,0.365,3.565,Primary Ball Handler,Chaser
1626155,Sam Dekker,2019,CLE/WAS,PF,16.778,-0.407,-0.099,-0.308,1.005,Athletic Finisher,Low Activity
1626156,D'Angelo Russell,2019,BRK,PG,30.223,1.152,1.786,-0.634,5.621,Primary Ball Handler,Point of Attack
1626157,Karl-Anthony Towns,2019,MIN,C,33.048,3.712,3.478,0.235,10.012,Shot Creator,Anchor Big
1626158,Richaun Holmes,2019,PHO,C,16.91,-0.416,-0.838,0.421,1.502,Roll + Cut Big,Anchor Big
1626159,Justise Winslow,2019,MIA,SF,29.69,0.048,-1.052,1.1,3.082,Primary Ball Handler,Wing Stopper
1626161,Willie Cauley-Stein,2019,SAC,C,27.317,1.55,-0.118,1.668,5.654,Post Scorer,Mobile Big
1626162,Kelly Oubre Jr.,2019,WAS/PHO,SF,27.866,-0.652,-0.295,-0.358,2.142,Movement Shooter,Chaser
1626163,Frank Kaminsky,2019,CHO,C,16.059,0.316,0.708,-0.392,1.32,Stretch Big,Helper
1626164,Devin Booker,2019,PHO,SG,34.846,-1.53,1.934,-3.464,1.206,Shot Creator,Chaser
1626166,Cameron Payne,2019,CHI/CLE,PG,17.805,-1.913,-1.633,-0.28,0.208,Primary Ball Handler,Point of Attack
1626167,Myles Turner,2019,IND,C,28.636,2.308,-0.863,3.171,6.454,Roll + Cut Big,Mobile Big
1626168,Trey Lyles,2019,DEN,PF,17.494,-0.794,-0.469,-0.326,1.143,Versatile Big,Helper
1626169,Stanley Johnson,2019,DET/NOP,SF,18.292,-2.615,-2.675,0.06,-0.192,Movement Shooter,Wing Stopper
1626170,Jerian Grant,2019,ORL,PG,15.646,-1.673,-1.697,0.025,0.421,Primary Ball Handler,Point of Attack
1626171,Bobby Portis,2019,CHI/WAS,PF,25.964,-1.009,-0.491,-0.518,1.143,Versatile Big,Mobile Big
1626172,Kevon Looney,2019,GSW,C,18.518,1.192,0.928,0.264,3.44,Roll + Cut Big,Mobile Big
1626174,Christian Wood,2019,MIL/NOP,PF,11.92,-0.113,-0.184,0.071,0.367,Shot Creator,Anchor Big
1626178,Rondae Hollis-Jefferson,2019,BRK,SF,20.916,-0.195,-0.97,0.775,1.745,Athletic Finisher,Helper
1626179,Terry Rozier,2019,BOS,PG,22.674,-0.598,-0.598,-0.001,2.059,Primary Ball Handler,Point of Attack
1626181,Norman Powell,2019,TOR,SG,18.773,-0.807,-0.367,-0.441,1.14,Secondary Ball Handler,Chaser
1626184,Chasson Randle,2019,WAS,PG,15.16,-1.828,-0.586,-1.242,0.258,Primary Ball Handler,Point of Attack
1626188,Quinn Cook,2019,GSW,PG,14.306,-2.24,-0.677,-1.562,0.087,Secondary Ball Handler,Point of Attack
1626192,Pat Connaughton,2019,MIL,SG,20.674,0,0.518,-0.518,1.945,Stationary Shooter,Chaser
1626195,Willy Hernangomez,2019,CHO,C,14,0.145,0.556,-0.411,1.329,Roll + Cut Big,Anchor Big
1626196,Josh Richardson,2019,MIA,SG,34.787,0.872,0.231,0.641,5.366,Primary Ball Handler,Point of Attack
1626203,Treveon Graham,2019,BRK,SG,20.438,-0.796,-1.135,0.339,0.73,Movement Shooter,Wing Stopper
1626204,Larry Nance Jr.,2019,CLE,C,26.798,0.191,-0.567,0.759,2.994,Roll + Cut Big,Anchor Big
1626209,Mario Hezonja,2019,NYK,SF,20.797,-0.959,-1.082,0.123,1.102,Secondary Ball Handler,Wing Stopper
1626220,Royce O'Neale,2019,UTA,SF,20.378,-1.209,-2.149,0.94,1.253,Stationary Shooter,Wing Stopper
1626224,Cedi Osman,2019,CLE,SF,32.157,-2.623,-1.409,-1.213,-0.4,Secondary Ball Handler,Wing Stopper
1626245,Cristiano Felicio,2019,CHI,C,12.439,-2.541,-1.326,-1.215,-0.083,Roll + Cut Big,Mobile Big
1626246,Boban Marjanović,2019,LAC/PHI,C,11.736,1.361,0.942,0.419,1.656,Post Scorer,Anchor Big
1626257,Salah Mejri,2019,DAL,C,11.087,0.378,-0.816,1.194,0.714,Stretch Big,Anchor Big
1627395,Julian Washburn,2019,MEM,SF,14.104,-1.348,-1.441,0.094,0.167,Movement Shooter,Wing Stopper
1627732,Ben Simmons,2019,PHI,PG,34.181,1.688,1.264,0.424,7.142,Post Scorer,Wing Stopper
1627733,Dragan Bender,2019,PHO,PF,17.962,-1.801,-1.805,0.004,0.301,Stretch Big,Helper
1627734,Domantas Sabonis,2019,IND,C,24.844,1.819,0.633,1.186,5.019,Post Scorer,Mobile Big
1627736,Malik Beasley,2019,DEN,SG,23.193,-0.821,0.28,-1.101,1.885,Movement Shooter,Chaser
1627737,Marquese Chriss,2019,HOU/CLE,PF,11.6,-0.995,-1.101,0.107,0.444,Stretch Big,Anchor Big
1627739,Kris Dunn,2019,CHI,PG,30.205,-1.488,-1.748,0.26,0.789,Slasher,Point of Attack
1627740,Henry Ellenson,2019,DET/NYK,PF,13.638,-0.257,-0.472,0.215,0.356,Versatile Big,Helper
1627741,Buddy Hield,2019,SAC,SG,31.888,-0.128,1.321,-1.449,3.812,Off Screen Shooter,Chaser
1627742,Brandon Ingram,2019,LAL,SF,33.855,-1.546,-0.42,-1.127,0.933,Shot Creator,Wing Stopper
1627745,Damian Jones,2019,GSW,C,17.067,-0.557,-1.729,1.172,0.482,Roll + Cut Big,Mobile Big
1627747,Caris Levert,2019,BRK,SF,26.572,0.432,0.872,-0.441,1.94,Shot Creator,Point of Attack
1627748,Thon Maker,2019,MIL/DET,PF,15.191,-1.017,-1.442,0.425,0.851,Stationary Shooter,Anchor Big
1627750,Jamal Murray,2019,DEN,PG,32.632,0.837,1.515,-0.678,5.116,Primary Ball Handler,Chaser
1627751,Jakob Poeltl,2019,SAS,C,16.528,1.17,-0.235,1.406,2.938,Roll + Cut Big,Anchor Big
1627752,Taurean Prince,2019,ATL,SF,28.223,-2.14,-1.414,-0.726,0.227,Secondary Ball Handler,Wing Stopper
1627759,Jaylen Brown,2019,BOS,SG,25.856,-0.277,-0.647,0.37,2.602,Stationary Shooter,Wing Stopper
1627761,Deandre' Bembry,2019,ATL,SG,23.552,-1.874,-2.137,0.263,0.614,Athletic Finisher,Wing Stopper
1627763,Malcolm Brogdon,2019,MIL,SG,28.62,1.679,1.425,0.254,4.834,Primary Ball Handler,Chaser
1627767,Cheick Diallo,2019,NOP,PF,13.993,-1.063,-1.66,0.597,0.757,Roll + Cut Big,Anchor Big
1627772,Daniel Hamilton,2019,ATL,SG,10.744,-1.261,-1.007,-0.255,0.146,Secondary Ball Handler,Wing Stopper
1627774,Jake Layman,2019,POR,SF,18.687,-0.926,-1.12,0.195,1.241,Movement Shooter,Low Activity
1627775,Patrick Mccaw,2019,CLE/TOR,SG,13.697,-2.136,-2.28,0.144,0.059,Stationary Shooter,Chaser
1627782,Wayne Selden,2019,MEM/CHI,SG,19.18,-2.293,-1.336,-0.956,0.069,Movement Shooter,Helper
1627783,Pascal Siakam,2019,TOR,PF,31.846,1.738,0.813,0.926,6.822,Shot Creator,Wing Stopper
1627786,Troy Williams,2019,SAC,SF,14.855,-1.618,-1.763,0.145,0.151,Movement Shooter,Chaser
1627788,Furkan Korkmaz,2019,PHI,SG,14.15,-0.455,0.034,-0.489,0.844,Movement Shooter,Chaser
1627789,Timothe Luwawu-Cabarrot,2019,OKC/CHI,SF,13.383,-2.197,-1.549,-0.647,0.073,Stationary Shooter,Low Activity
1627790,Ante Zizic,2019,CLE,C,18.34,-1.236,-1.397,0.161,0.792,Post Scorer,Anchor Big
1627812,Yogi Ferrell,2019,SAC,PG,15.023,-1.278,-0.497,-0.782,0.752,Primary Ball Handler,Point of Attack
1627814,Damion Lee,2019,GSW,SG,11.723,-2.204,-1.023,-1.18,0.039,Off Screen Shooter,Low Activity
1627816,Alex Poythress,2019,ATL,PF,14.52,-1.411,-1.431,0.02,0.188,Athletic Finisher,Mobile Big
1627820,Tyrone Wallace,2019,LAC,PG,10.124,-2.412,-2.135,-0.277,-0.018,Secondary Ball Handler,Point of Attack
1627823,Juancho Hernangomez,2019,DEN,PF,19.403,-0.776,-0.799,0.023,1.402,Movement Shooter,Helper
1627826,Ivica Zubac,2019,LAL/LAC,C,17.615,-0.221,-1.236,1.015,1.452,Post Scorer,Anchor Big
1627827,Dorian Finney-Smith,2019,DAL,SF,24.508,-1.197,-0.781,-0.416,1.504,Movement Shooter,Wing Stopper
1627832,Fred Vanvleet,2019,TOR,PG,27.504,0.742,0.692,0.05,3.57,Primary Ball Handler,Point of Attack
1627846,Abdel Nader,2019,OKC,SF,11.37,-3.364,-2.61,-0.754,-0.439,Stationary Shooter,Low Activity
1627853,Ryan Arcidiacono,2019,CHI,PG,24.213,-0.509,-0.674,0.166,2.369,Primary Ball Handler,Point of Attack
1627854,Bryn Forbes,2019,SAS,SG,27.957,-0.834,-1.118,0.284,2.28,Secondary Ball Handler,Chaser
1627863,Danuel House Jr.,2019,HOU,SF,25.094,-1.585,-0.334,-1.251,0.494,Movement Shooter,Helper
1627883,Jalen Jones,2019,CLE,SF,13.381,-0.458,-1.229,0.771,0.266,Stationary Shooter,Helper
1627884,Derrick Jones Jr.,2019,MIA,SF,19.224,-0.022,-0.34,0.319,1.762,Athletic Finisher,Wing Stopper
1627885,Shaquille Harrison,2019,CHI,SG,19.587,-1.722,-2.231,0.509,0.595,Slasher,Point of Attack
1627936,Alex Caruso,2019,LAL,PG,21.243,-0.315,-0.143,-0.173,0.709,Primary Ball Handler,Point of Attack
1628021,David Nwaba,2019,CLE,SF,19.298,-0.307,-1.127,0.819,1.319,Athletic Finisher,Helper
1628035,Alfonzo Mckinnie,2019,GSW,SF,13.937,-1.585,-0.939,-0.647,0.507,Stationary Shooter,Low Activity
1628365,Markelle Fultz,2019,PHI,SG,22.466,-1.868,-1.873,0.004,0.137,Slasher,Point of Attack
1628366,Lonzo Ball,2019,LAL,PG,30.268,-0.017,-0.918,0.901,2.177,Primary Ball Handler,Point of Attack
1628367,Josh Jackson,2019,PHO,SG,25.015,-2.996,-2.339,-0.657,-0.793,Secondary Ball Handler,Helper
1628368,De'Aaron Fox,2019,SAC,PG,31.431,1.105,1.151,-0.046,5.768,Slasher,Point of Attack
1628369,Jayson Tatum,2019,BOS,SF,31.071,1.466,0.167,1.298,6.138,Shot Creator,Chaser
1628370,Malik Monk,2019,CHO,SG,17.233,-1.777,-0.674,-1.103,0.478,Movement Shooter,Low Activity
1628371,Jonathan Isaac,2019,ORL,PF,26.616,0.662,-1.079,1.741,3.945,Stationary Shooter,Helper
1628372,Dennis Smith Jr.,2019,DAL/NYK,PG,28.462,-1.934,-1.436,-0.498,0.421,Primary Ball Handler,Point of Attack
1628373,Frank Ntilikina,2019,NYK,PG,21.015,-2.115,-2.331,0.216,0.146,Primary Ball Handler,Point of Attack
1628374,Lauri Markkanen,2019,CHI,PF,32.35,0.443,1.025,-0.582,3.082,Movement Shooter,Helper
1628378,Donovan Mitchell,2019,UTA,SG,33.744,1.183,1.002,0.181,6.018,Primary Ball Handler,Chaser
1628379,Luke Kennard,2019,DET,SG,22.804,-1.907,-0.88,-1.027,0.426,Secondary Ball Handler,Low Activity
1628380,Zach Collins,2019,POR,C,17.608,-1.201,-1.679,0.478,1.024,Versatile Big,Anchor Big
1628381,John Collins,2019,ATL,PF,29.977,0.009,1.359,-1.35,2.83,Roll + Cut Big,Helper
1628382,Justin Jackson,2019,SAC/DAL,SF,19.917,-2.091,-1.056,-1.036,0.286,Stationary Shooter,Chaser
1628384,Og Anunoby,2019,TOR,SF,20.183,-1.241,-1.398,0.157,0.986,Stationary Shooter,Helper
1628385,Harry Giles Iii,2019,SAC,PF,14.139,-2.077,-1.706,-0.371,0.153,Post Scorer,Anchor Big
1628386,Jarrett Allen,2019,BRK,C,26.201,0.721,-0.292,1.013,4.223,Roll + Cut Big,Anchor Big
1628389,Bam Adebayo,2019,MIA,C,23.325,1.26,-1.341,2.601,4.526,Roll + Cut Big,Anchor Big
1628390,Terrance Ferguson,2019,OKC,SG,26.095,-1.582,-1.476,-0.106,0.979,Stationary Shooter,Chaser
1628391,D.J. Wilson,2019,MIL,PF,18.374,-0.356,-0.698,0.342,1.154,Stretch Big,Helper
1628395,Jordan Bell,2019,GSW,C,11.591,-0.554,-1.305,0.751,0.929,Roll + Cut Big,Mobile Big
1628397,Ivan Rabb,2019,MEM,PF,14.71,-1.023,-1.413,0.39,0.628,Post Scorer,Anchor Big
1628398,Kyle Kuzma,2019,LAL,PF,33.051,-0.178,0.783,-0.961,3.296,Shot Creator,Helper
1628400,Semi Ojeleye,2019,BOS,PF,10.613,-2.082,-1.28,-0.802,0.109,Stationary Shooter,Helper
1628401,Derrick White,2019,SAS,PG,25.79,0.945,-0.499,1.444,3.734,Slasher,Point of Attack
1628402,Frank Jackson,2019,NOP,PG,19.161,-3.093,-1.158,-1.936,-0.541,Movement Shooter,Chaser
1628404,Josh Hart,2019,LAL,SG,25.593,-1.273,-1.614,0.342,1.215,Off Screen Shooter,Wing Stopper
1628407,Dwayne Bacon,2019,CHO,SG,17.641,-1.762,-0.944,-0.818,0.296,Secondary Ball Handler,Wing Stopper
1628411,Wes Iwundu,2019,ORL,SF,18.134,-2.568,-2.532,-0.035,-0.159,Athletic Finisher,Chaser
1628412,Frank Mason Iii,2019,SAC,PG,11.459,-1.029,-0.35,-0.679,0.378,Secondary Ball Handler,Point of Attack
1628413,Jonah Bolden,2019,PHI,PF,14.514,-1.026,-1.326,0.3,0.555,Stationary Shooter,Helper
1628415,Dillon Brooks,2019,MEM,SF,18.328,-2.317,-1.752,-0.566,0.011,Movement Shooter,Chaser
1628416,Tyler Dorsey,2019,ATL/MEM,SG,14.538,-1.362,-0.36,-1.001,0.454,Movement Shooter,Low Activity
1628417,Jaron Blossomgame,2019,CLE,SF,16.265,-0.779,-1.064,0.285,0.453,Stretch Big,Helper
1628418,Thomas Bryant,2019,WAS,C,20.782,0.978,0.551,0.427,3.266,Roll + Cut Big,Mobile Big
1628420,Monté Morris,2019,DEN,PG,24.027,0.412,0.905,-0.493,3.569,Primary Ball Handler,Point of Attack
1628422,Damyean Dotson,2019,NYK,SG,27.448,-3.318,-1.543,-1.775,-1.212,Off Screen Shooter,Chaser
1628425,Sterling Brown,2019,MIL,SG,17.832,-1.632,-1.063,-0.569,0.491,Movement Shooter,Low Activity
1628436,Luke Kornet,2019,NYK,C,17.044,0.517,-0.527,1.044,1.475,Stretch Big,Helper
1628443,Kadeem Allen,2019,NYK,PG,21.871,-0.406,0.072,-0.478,0.53,Slasher,Point of Attack
1628464,Daniel Theis,2019,BOS,C,13.752,1.135,0.178,0.957,2.074,Roll + Cut Big,Mobile Big
1628467,Maxi Kleber,2019,DAL,PF,21.155,0.72,-0.345,1.065,3.025,Stationary Shooter,Wing Stopper
1628469,Antonio Blakeney,2019,CHI,SG,14.543,-3.541,-1.716,-1.825,-0.617,Shot Creator,Low Activity
1628470,Torrey Craig,2019,DEN,SF,20.039,-0.865,-0.952,0.087,1.465,Stationary Shooter,Point of Attack
1628515,Isaiah Briscoe,2019,ORL,PG,14.339,-2.682,-2.626,-0.056,-0.113,Primary Ball Handler,Point of Attack
1628960,Grayson Allen,2019,UTA,SG,10.955,-3.092,-0.991,-2.101,-0.192,Secondary Ball Handler,Low Activity
1628963,Marvin Bagley Iii,2019,SAC,PF,25.282,-1.602,0.068,-1.67,0.775,Shot Creator,Helper
1628964,Mo Bamba,2019,ORL,C,16.301,-0.379,-2.224,1.845,0.991,Athletic Finisher,Anchor Big
1628966,Keita Bates-Diop,2019,MIN,SF,16.778,-1.707,-1.42,-0.286,0.215,Movement Shooter,Chaser
1628969,Mikal Bridges,2019,PHO,SF,29.475,-1.172,-1.165,-0.007,1.87,Movement Shooter,Wing Stopper
1628970,Miles Bridges,2019,CHO,SF,21.205,-0.519,-0.67,0.152,2.038,Movement Shooter,Helper
1628971,Bruce Brown,2019,DET,SG,19.584,-2.321,-3.136,0.815,0.042,Athletic Finisher,Point of Attack
1628972,Troy Brown Jr.,2019,WAS,SF,14.033,-0.65,-0.245,-0.405,0.814,Athletic Finisher,Chaser
1628973,Jalen Brunson,2019,DAL,PG,21.798,-1,-0.299,-0.702,1.41,Primary Ball Handler,Point of Attack
1628975,Jevon Carter,2019,MEM,PG,14.785,-1.886,-1.729,-0.157,0.179,Secondary Ball Handler,Point of Attack
1628976,Wendell Carter Jr.,2019,CHI,C,25.223,0,-2.06,2.06,1.711,Post Scorer,Mobile Big
1628977,Hamidou Diallo,2019,OKC,SG,10.318,-2.322,-1.556,-0.766,0.015,Athletic Finisher,Wing Stopper
1628978,Donte Divincenzo,2019,MIL,SG,15.231,-1.395,-1.137,-0.258,0.259,Movement Shooter,Chaser
1628983,Shai Gilgeous-Alexander,2019,LAC,PG,26.512,-1.343,-2.064,0.721,1.44,Slasher,Point of Attack
1628984,Devonte' Graham,2019,CHO,PG,14.696,-0.611,0.433,-1.044,0.772,Shot Creator,Point of Attack
1628988,Aaron Holiday,2019,IND,PG,12.916,-1.921,-0.952,-0.969,0.186,Secondary Ball Handler,Point of Attack
1628989,Kevin Huerter,2019,ATL,SG,27.313,-1.043,-0.699,-0.344,1.758,Secondary Ball Handler,Chaser
1628990,Chandler Hutchison,2019,CHI,SF,20.331,-2.217,-2.665,0.448,0.086,Athletic Finisher,Helper
1628991,Jaren Jackson Jr.,2019,MEM,PF,26.117,-0.786,-1.815,1.029,1.554,Post Scorer,Helper
1628995,Kevin Knox Ii,2019,NYK,PF,28.773,-5.356,-2.638,-2.717,-3.983,Movement Shooter,Low Activity
1629001,De'Anthony Melton,2019,PHO,PG,19.677,-0.907,-1.874,0.967,0.932,Primary Ball Handler,Point of Attack
1629003,Shake Milton,2019,PHI,SG,13.411,-1.382,-0.67,-0.712,0.171,Movement Shooter,Low Activity
1629004,Svi Mykhailiuk,2019,LAL/DET,SF,10.478,-2.799,-1.361,-1.439,-0.122,Off Screen Shooter,Low Activity
1629006,Josh Okogie,2019,MIN,SG,23.582,-0.02,-0.884,0.863,2.667,Stationary Shooter,Wing Stopper
1629011,Mitchell Robinson,2019,NYK,C,20.599,0.964,-1.098,2.062,2.955,Roll + Cut Big,Anchor Big
1629012,Collin Sexton,2019,CLE,PG,31.769,-3.633,-1.337,-2.295,-2.087,Shot Creator,Point of Attack
1629013,Landry Shamet,2019,PHI/LAC,SG,22.808,-1.408,-0.461,-0.948,1.117,Off Screen Shooter,Chaser
1629016,Omari Spellman,2019,ATL,PF,17.491,-1.728,-1.281,-0.447,0.332,Stretch Big,Helper
1629019,Allonzo Trier,2019,NYK,SG,22.789,-3.906,-1.709,-2.198,-1.417,Shot Creator,Low Activity
1629021,Moritz Wagner,2019,LAL,C,10.376,-1.435,-1.668,0.234,0.269,Stretch Big,Helper
1629026,Kenrich Williams,2019,NOP,SF,23.461,-0.17,-0.784,0.614,1.543,Movement Shooter,Wing Stopper
1629027,Trae Young,2019,ATL,PG,30.905,-1.587,0.798,-2.384,1.262,Primary Ball Handler,Point of Attack
1629028,Deandre Ayton,2019,PHO,C,30.742,-0.454,-0.651,0.197,2.715,Post Scorer,Anchor Big
1629029,Luka Dončić,2019,DAL,SG,32.193,1.426,1.707,-0.281,5.737,Shot Creator,Low Activity
1629033,Theo Pinson,2019,BRK,SG,11.742,-0.675,-0.593,-0.082,0.232,Shot Creator,Chaser
1629059,Elie Okobo,2019,PHO,PG,18.08,-2.914,-1.957,-0.957,-0.335,Primary Ball Handler,Point of Attack
1629066,Rodions Kurucs,2019,BRK,SF,20.535,-0.976,-1.054,0.078,1.167,Movement Shooter,Helper
1629102,Brandon Sampson,2019,CHI,SG,15.307,-2.012,-1.744,-0.268,0.049,Movement Shooter,Low Activity
1629109,Gary Clark,2019,HOU,PF,12.56,-1.564,-1.249,-0.315,0.332,Stationary Shooter,Helper
1629121,Jaylen Adams,2019,ATL,PG,12.576,-2.093,-1.756,-0.337,0.075,Primary Ball Handler,Point of Attack
1629140,Johnathan Williams,2019,LAL,C,15.487,-0.603,-0.156,-0.446,0.426,Roll + Cut Big,Mobile Big
1629151,Ryan Broekhoff,2019,DAL,SG,10.797,-1.673,-0.639,-1.034,0.203,Off Screen Shooter,Low Activity
1629244,Cam Reynolds,2019,MIN,SG,13.654,-1.596,-0.817,-0.779,0.129,Movement Shooter,Chaser
